"machine","app","exec","args","ranks","modules","spack_env","exec_path","events","path","duration","PAPI_BR_INS","PAPI_LD_INS","PAPI_SR_INS","PAPI_TOT_INS","PAPI_L1_LDM","PAPI_L1_STM","PAPI_L2_LDM","PAPI_L2_STM","EPT","FP_ARITH:SCALAR_SINGLE","FP_ARITH:SCALAR_DOUBLE","ARITH","IO Bytes Read","IO Bytes Written","PAPI_MEM_WCY","REALTIME (sec)"
"ruby","laghos","laghos","-p 2 -dim 2 -rs 2 -tf 5.5 ",56,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/298155ad632bb446ab97fc3d28beb075', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/082221a95014fbebfbc6c70e3a3d76ea', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/871d1f2c4b51a8eb1eeaacf4f0b99e9b', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/d11b3f6a5456c702dad95a109fbe7ba2']",0.6833,39757178571.428566,62861964285.71429,21401035714.285717,168872607142.85715,115250000.0,42642857.14285714,15250000.0,11071428.57142857,0.0,24214.839285714286,352680052.16071427,10371016322.625,108901.76785714287,2109989.6785714286,2175392857.142857,14.423498928571437
"ruby","laghos","laghos","-p 2 -dim 2 -rs 2 -tf 5.5 -pa",1,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/cabc5a2dc5bc4526947d76fd3449d591', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/f2742d4894a1b2472f8548098ef6d701', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/4c5f275800e8d7ba0e914b7e07b109cd', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/d8ae9e0fc649ed83d1bc323f3485c45a']",0.2166,13590000000.0,32648000000.0,10506000000.0,100326000000.0,274000000.0,194000000.0,0.0,0.0,0.0,5367378.0,19216329200.0,9873639365.0,105104.0,2270142.0,436000000.0,10.99249
"ruby","laghos","laghos","-p 2 -dim 2 -rs 2 -tf 5.5 -pa",56,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/0e1052e85d153500f10a0c4971478370', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/96697cc789073045fb2dc72a0ef89411', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/06c5bb0d99b30b0557b91222408f72a5', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/ec4e9757c953fcf0231828fc2204d3f9']",0.6833,37760250000.0,59591214285.71429,20405035714.285717,160401142857.14285,115857142.85714284,42750000.0,15285714.285714285,11107142.857142856,0.0,24033.767857142862,352693375.48214287,10471317590.464287,108958.73214285713,2109990.6964285714,2170000000.0,14.565337071428573
"ruby","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 3 ",1,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/5da72cfeafda07db97aec629e707fcbd', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/d4d3c80688ebfa9b8d9fbab2e44d7159', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/b2c451ed7622c1d7f599eb44a96304e2', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/6c5d22558e6a9341defb7c558b055b53']",0.5333,16592000000.0,67262000000.0,24144000000.0,197672000000.0,558000000.0,430000000.0,14000000.0,10000000.0,0.0,15312427.0,68486728049.0,26195602745.0,105105.0,2223579.0,1690000000.0,28.259849000000006
"ruby","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 3 ",56,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/323208bbea50e437c6b6105dcb19e988', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/f7387af87bd2e00a289458979669aae7', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/9bcdc7f64493ba4ed078525eb9f96b6a', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/d2bff552b8e2e888a3882dc5a972d268']",0.4833,23382750000.0,36265750000.0,13015035714.285715,100337928571.42856,121107142.85714284,60785714.28571428,15285714.285714285,9500000.0,0.0,251936.55357142855,1232922610.357143,7739248553.910716,108957.75,2109160.7678571427,1418750000.0,13.475413857142858
"ruby","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 3 -pa",1,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/8f7169dbdc0b42f472c6f7ae01a6a0fb', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/0f21c109700aea5a7b7c859f1a34aa53', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/6bdef19907fc119aa1016e13ee730534', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/60d106221872d68febf900b09aaecbea']",0.5166,16592000000.0,67264000000.0,24144000000.0,197672000000.0,560000000.0,430000000.0,14000000.0,12000000.0,0.0,15290916.0,68480014527.0,26168886974.0,105105.0,2223579.0,1712000000.0,28.489571999999995
"ruby","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 3 -pa",56,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/5a882366cba88bc2c7e315810f8c6bf1', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/74159e02f5d2df4efb3c4c1182119a30', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/ccab04b9de518bf1d7ce5f537977cb35', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/178a4bfbd8664177ea368e822b0c3613']",0.4833,23409464285.714287,36323357142.85714,13030035714.285715,100467928571.42856,121000000.0,60821428.57142858,15285714.285714285,9500000.0,0.0,251405.7142857143,1232935329.982143,7791065907.928571,108845.75,2109158.7678571427,1399821428.5714285,13.148844107142859
"ruby","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 3.5 ",1,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/6511cd1520bb0c7e3b6609f2e8623011', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/e6b8405a3f04c06f14af0b78a13f49db', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/2e39b10ff262388b4b3b96ff5f8ab97e', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/ce4fa6757f358a3b11fb0feb07f97879']",0.6166,19324000000.0,78324000000.0,28108000000.0,230140000000.0,652000000.0,500000000.0,16000000.0,12000000.0,0.0,17821991.0,79734434849.0,30441594831.0,105104.0,2226266.0,1976000000.0,33.006615999999994
"ruby","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 3.5 ",56,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/74c85d73c226493239efc47d11c501d5', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/5bf65473fb87e06532056ea2212fd611', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/40e8a51da1b3ba6a96743a9442850229', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/e3066a4acf59411e767d44f7868d7b60']",0.5333,27244785714.285717,42254500000.0,15163178571.428572,116903892857.14287,141928571.42857143,71107142.85714285,17750000.0,11321428.57142857,0.0,289654.375,1435373785.4642856,9036377321.803572,108901.75,2109207.7321428573,1631000000.0,15.591217232142863
"ruby","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 3.5 -pa",1,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/e2e4cf83967c8d8be04c43e19b0980ff', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/8da1ae61af76d6f0de66875d1b18e25b', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/123dd5d8a9bcf76aab4984ebb21ee6c4', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/2f092cf266348693ac5a674bdc15925a']",0.6,19308000000.0,78314000000.0,28100000000.0,230124000000.0,654000000.0,500000000.0,16000000.0,12000000.0,0.0,17819254.0,79735689749.0,30481394733.0,105104.0,2226265.0,2000000000.0,33.191705
"ruby","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 3.5 -pa",56,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/c1cb919b58e5648449f91ff959310c52', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/f8318ae86aae982389d30a5e419c2483', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/babe1f9b2eb1e47e798d474275e32f44', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/5a07b7b46d3668fb6e61bc96a23f33c4']",0.5666,27265607142.857143,42292285714.28571,15171000000.0,116986142857.14285,141535714.2857143,70964285.71428572,17714285.714285713,11321428.57142857,0.0,288560.7857142857,1435173297.017857,8888791515.660715,108957.75,2109208.7321428573,1644464285.7142856,15.34622764285714
"ruby","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 4 ",1,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/e85edd8a9df0c58f82e0870f67b9490b', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/39219c8afc35a7dbfbe8fe2c801ca1e8', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/71ca954346e697c7a92cfc1d4be6ae2d', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/bef3ff7269b4d6078febc437f2374fac']",0.6666,20832000000.0,84464000000.0,30308000000.0,248164000000.0,704000000.0,540000000.0,18000000.0,14000000.0,0.0,19216685.0,85989468696.0,32799319598.0,105104.0,2227788.0,2080000000.0,35.62776399999999
"ruby","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 4 ",56,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/1f2f0ee230e86eee4b62d1bb59ece438', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/88cac5a813d720506d0de9376dbfd537', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/f6e546c0552a03744d63d818b666489e', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/ff63baf7d99e4853c5965e1fb9692c71']",0.5833,29494678571.42857,45755750000.0,16408428571.428572,126548714285.71428,153071428.57142857,76750000.0,19178571.42857143,12285714.285714285,0.0,310178.8214285714,1547604616.75,9769756277.303572,108958.73214285713,2109235.9464285714,1787142857.142857,17.044488625
"ruby","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 4 -pa",1,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/ce6b9b9e63d3a87e6521a5bd2bcd89c1', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/cec75832be2de02ce0cf22ac1a343247', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/dc0930863806119277a74f5219f6021c', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/f1d5731ec41c6c966029ec0c89eba9cb']",0.65,20838000000.0,84466000000.0,30310000000.0,248174000000.0,704000000.0,538000000.0,20000000.0,12000000.0,0.0,19215482.0,85987685660.0,32803114972.0,105104.0,2227788.0,2088000000.0,35.187614999999994
"ruby","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 4 -pa",56,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/3868909a4839db0ff3e550535b7eb99b', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/faeff2c0f036e3dcc8f32fda0a418d9c', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/29789b0092cd8fd44b64a0611b8cd939', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/6d779f6862b06a7b3fb1f8f09a6e7907']",0.5666,29414178571.42857,45599857142.85714,16367500000.0,126188107142.85715,152750000.0,76214285.71428572,19214285.714285716,12285714.285714285,0.0,309992.08928571426,1547644361.607143,9709547814.910715,108957.75,2109235.9285714286,1773500000.0,17.37921580357143
"ruby","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 4.5 ",1,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/e32a2c8cfc38562f4a52fe0e681d65e8', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/8db0d0d13327dd812bf74849343e862b', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/f73c579470542eda80b4a59eb0293521', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/c5a8ef9f0995825c5934610572de9037']",0.7,22576000000.0,91528000000.0,32844000000.0,268924000000.0,762000000.0,584000000.0,18000000.0,14000000.0,0.0,20829757.0,93178904371.0,35553307916.0,105104.0,2229593.0,2354000000.0,38.63012199999999
"ruby","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 4.5 ",56,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/498a22014bb5c07597681f97f676d4f8', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/e95b51a8d312f4365a95854b75bc5574', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/1c593c0740c1ccce1c5708988e9a7a37', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/22ad565323b69c15040176fdf7c1bdfb']",0.6166,31732428571.42857,49236500000.0,17676142857.142857,136218857142.85715,165535714.2857143,82785714.28571428,20892857.14285714,13392857.142857146,0.0,334705.3035714286,1676940929.8392856,10571988575.0,108957.75,2109268.160714286,1902642857.142857,17.927100821428574
"ruby","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 4.5 -pa",1,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/308d954b6818c918f05b8ba3eaf3f712', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/7ab36949eff155fc780b281805a70853', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/4ef9959cd48c2dbe7c40aeb382c29bba', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/6cf1218cb15d6158a0c317b06ca0b77b']",0.7,22586000000.0,91540000000.0,32846000000.0,268932000000.0,762000000.0,584000000.0,18000000.0,14000000.0,0.0,20832537.0,93179930493.0,35533476716.0,105104.0,2229594.0,2326000000.0,38.51309499999999
"ruby","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 4.5 -pa",56,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/ecfec33f705cd8573e1c42cb406ae75a', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/19156ae59425ab84f88c777ed8bdbdce', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/e056fba175de4125e2f3eef8767a8b0a', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/48ee35063a4e14267f02033611ed0ecb']",0.6333,31754750000.0,49253214285.71429,17680785714.285713,136275678571.42854,166392857.14285713,83214285.71428572,20857142.85714286,13392857.142857146,0.0,334408.125,1676898078.75,10576332361.892859,108957.75,2109268.160714286,1911500000.0,17.801052357142858
"ruby","laghos","laghos","-p 2 -dim 3 -rs 1 -tf 5 ",1,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/2946bc2d4204b03432eda5b2c2ae250f', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/809a976ef464d1a2644148b6b48d478c', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/784492c7b754a3d19a1d1ca5780e9ecb', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/laghos/bec540ce4c77f3e22b327d10bdba4399']",0.7833,25308000000.0,102606000000.0,36812000000.0,301430000000.0,856000000.0,656000000.0,22000000.0,16000000.0,0.0,23348119.0,104440672564.0,39801449628.0,105104.0,2232275.0,2648000000.0,42.895643
